,accuracy,loss,val_accuracy,val_loss
0,0.34816667437553406,1.8576412200927734,0.6706666946411133,1.1981256008148193
1,0.5338147878646851,1.342395305633545,0.6948333382606506,0.9387667775154114
2,0.597611129283905,1.1428884267807007,0.7103333473205566,0.8244151473045349
3,0.6309629678726196,1.0343010425567627,0.7338333129882812,0.757980227470398
4,0.6577407121658325,0.9614399671554565,0.746999979019165,0.7166288495063782
5,0.6749814748764038,0.911338746547699,0.7593333125114441,0.6831832528114319
6,0.6898703575134277,0.8702064752578735,0.7695000171661377,0.6589502096176147
7,0.7027407288551331,0.8382031321525574,0.7748333215713501,0.637277364730835
8,0.7109073996543884,0.8083176612854004,0.7829999923706055,0.6193018555641174
9,0.7194814682006836,0.7850361466407776,0.7868333458900452,0.6019712686538696
10,0.7284629344940186,0.7619816064834595,0.7935000061988831,0.5889064073562622
11,0.736907422542572,0.7448961734771729,0.7973333597183228,0.5760078430175781
12,0.7414629459381104,0.7280845046043396,0.8011666536331177,0.5650978088378906
13,0.7457592487335205,0.7159462571144104,0.8065000176429749,0.5558506846427917
14,0.7508888840675354,0.7027222514152527,0.809166669845581,0.545522928237915
15,0.7579073905944824,0.686353325843811,0.8101666569709778,0.5380541086196899
16,0.7592962980270386,0.6777245402336121,0.8149999976158142,0.5293453335762024
17,0.7645184993743896,0.6701877117156982,0.8180000185966492,0.5241326689720154
18,0.7665555477142334,0.6605376601219177,0.8220000267028809,0.5160472989082336
19,0.768666684627533,0.6550412178039551,0.8221666812896729,0.5088088512420654
20,0.7745000123977661,0.6427250504493713,0.8234999775886536,0.5037072896957397
21,0.7768518328666687,0.631961464881897,0.8271666765213013,0.49646639823913574
22,0.7789815068244934,0.6276372075080872,0.8291666507720947,0.49433252215385437
23,0.7818333506584167,0.6206292510032654,0.8309999704360962,0.4886878728866577
24,0.7842962741851807,0.6146515011787415,0.8316666483879089,0.48421475291252136
25,0.7855740785598755,0.6074693202972412,0.8331666588783264,0.4784436523914337
26,0.7896851897239685,0.6009168028831482,0.8333333134651184,0.47504717111587524
27,0.7908889055252075,0.5970767736434937,0.8341666460037231,0.47122591733932495
28,0.7909629344940186,0.5924433469772339,0.8363333344459534,0.4679912030696869
29,0.7962037324905396,0.5831634402275085,0.8361666798591614,0.46475639939308167
