,accuracy,loss,val_accuracy,val_loss
0,0.7816666960716248,6.518498420715332,0.827833354473114,4.677999496459961
1,0.8249258995056152,3.580040454864502,0.8333333134651184,2.6906442642211914
2,0.8316296339035034,2.131240129470825,0.8386666774749756,1.6736912727355957
3,0.8316851854324341,1.3970638513565063,0.8286666870117188,1.177690863609314
4,0.8333888649940491,1.0203684568405151,0.840833306312561,0.8997390866279602
5,0.8349629640579224,0.827170729637146,0.8385000228881836,0.7656041383743286
6,0.8346296548843384,0.7259161472320557,0.8388333320617676,0.6907099485397339
7,0.8364999890327454,0.6720437407493591,0.8241666555404663,0.6705190539360046
8,0.8363333344459534,0.6425705552101135,0.8206666707992554,0.6559497117996216
9,0.8365740776062012,0.6262814402580261,0.8370000123977661,0.6261817812919617
10,0.836222231388092,0.615597128868103,0.8236666917800903,0.6541450023651123
11,0.8379444479942322,0.6086465120315552,0.8379999995231628,0.6122609376907349
12,0.8366851806640625,0.6043562889099121,0.8338333368301392,0.6156391501426697
13,0.8373703956604004,0.6016267538070679,0.812666654586792,0.647964596748352
14,0.8361851572990417,0.5997799634933472,0.8368333578109741,0.6135531663894653
15,0.8372036814689636,0.5955455303192139,0.8220000267028809,0.635370135307312
16,0.839296281337738,0.5928148627281189,0.8424999713897705,0.5854182839393616
17,0.8378148078918457,0.5916494727134705,0.8413333296775818,0.5866307616233826
18,0.8362036943435669,0.5893932580947876,0.8364999890327454,0.6019059419631958
19,0.8379999995231628,0.5884374380111694,0.8485000133514404,0.5741568803787231
20,0.839129626750946,0.5854814052581787,0.8360000252723694,0.5941875576972961
21,0.8396852016448975,0.5844390392303467,0.8335000276565552,0.5916422009468079
22,0.8387777805328369,0.5830073952674866,0.8230000138282776,0.6132868528366089
23,0.8366110920906067,0.5824030637741089,0.7803333401679993,0.7345845699310303
24,0.8388147950172424,0.5804933309555054,0.8299999833106995,0.6023346185684204
25,0.8384259343147278,0.5804953575134277,0.8379999995231628,0.606016993522644
26,0.8385370373725891,0.5786311626434326,0.8335000276565552,0.5921456217765808
27,0.8387592434883118,0.5771530270576477,0.8371666669845581,0.5837793350219727
28,0.8382962942123413,0.5750330686569214,0.8296666741371155,0.6106103658676147
29,0.8387407660484314,0.5745031833648682,0.8196666836738586,0.628788411617279
