,accuracy,loss,val_accuracy,val_loss
0,0.6180740594863892,1.0859135389328003,0.797166645526886,0.6051972508430481
1,0.7526851892471313,0.7026602029800415,0.8255000114440918,0.5039122104644775
2,0.7867962718009949,0.6119859218597412,0.8366666436195374,0.4606817960739136
3,0.8049073815345764,0.5621356964111328,0.8445000052452087,0.43151986598968506
4,0.8136666417121887,0.5314622521400452,0.8536666631698608,0.415313184261322
5,0.82235187292099,0.5084748268127441,0.8544999957084656,0.4051338732242584
6,0.8265925645828247,0.4926857650279999,0.8583333492279053,0.3943353295326233
7,0.8337963223457336,0.4787735044956207,0.8604999780654907,0.38699856400489807
8,0.8384444713592529,0.4640395939350128,0.8651666641235352,0.380199134349823
9,0.8413703441619873,0.45487287640571594,0.8658333420753479,0.37274685502052307
10,0.8440185189247131,0.442486047744751,0.8690000176429749,0.3676706552505493
11,0.8456666469573975,0.4345356225967407,0.8711666464805603,0.35863152146339417
12,0.8503703474998474,0.4285449981689453,0.8696666955947876,0.35713621973991394
13,0.851277768611908,0.4224041998386383,0.8721666932106018,0.35178250074386597
14,0.8537222146987915,0.41333720088005066,0.8726666569709778,0.3512457013130188
15,0.8553703427314758,0.40885984897613525,0.8738333582878113,0.34454813599586487
16,0.8566666841506958,0.40538549423217773,0.8736666440963745,0.34474050998687744
17,0.8600555658340454,0.3982895314693451,0.8768333196640015,0.33756086230278015
18,0.8629629611968994,0.39127984642982483,0.8726666569709778,0.3449264466762543
19,0.8623148202896118,0.39143702387809753,0.8744999766349792,0.341181218624115
20,0.864037036895752,0.38237786293029785,0.8768333196640015,0.33590200543403625
21,0.864648163318634,0.38100138306617737,0.8761666417121887,0.33180147409439087
22,0.866185188293457,0.3770988881587982,0.8823333382606506,0.3275908827781677
23,0.867814838886261,0.37255823612213135,0.8761666417121887,0.3295547068119049
24,0.8668703436851501,0.3730214834213257,0.8790000081062317,0.32466161251068115
25,0.8697592616081238,0.3675013780593872,0.8813333511352539,0.3220910429954529
26,0.8700000047683716,0.364719033241272,0.8803333044052124,0.3199690878391266
27,0.873370349407196,0.35993772745132446,0.8808333277702332,0.3188878893852234
28,0.8738703727722168,0.35679683089256287,0.8805000185966492,0.32114332914352417
29,0.8745740652084351,0.3531668782234192,0.8820000290870667,0.3193638324737549
