,accuracy,loss,val_accuracy,val_loss
0,0.7659074068069458,0.7012178897857666,0.8206666707992554,0.5139452815055847
1,0.8319073915481567,0.480802059173584,0.8378333449363708,0.4680318236351013
2,0.8469629883766174,0.43676522374153137,0.8371666669845581,0.4576912820339203
3,0.8554629683494568,0.41117772459983826,0.8399999737739563,0.430300772190094
4,0.8619629740715027,0.39022278785705566,0.8488333225250244,0.4264329969882965
5,0.8672407269477844,0.3755902051925659,0.8648333549499512,0.3765774667263031
6,0.8717036843299866,0.3635762929916382,0.8583333492279053,0.397939532995224
7,0.8750925660133362,0.3515417277812958,0.8761666417121887,0.3494087755680084
8,0.8785555362701416,0.34190213680267334,0.8706666827201843,0.3620501756668091
9,0.8814814686775208,0.3331177532672882,0.8734999895095825,0.3606647253036499
10,0.8847036957740784,0.3245878517627716,0.875333309173584,0.34943097829818726
11,0.8870740532875061,0.3171810507774353,0.8684999942779541,0.37827393412590027
12,0.8898147940635681,0.30930304527282715,0.878333330154419,0.3432774245738983
13,0.8921666741371155,0.30329129099845886,0.8808333277702332,0.3271442949771881
14,0.8932777643203735,0.2965624928474426,0.8813333511352539,0.33113789558410645
15,0.8946481347084045,0.29037633538246155,0.8801666498184204,0.3240072727203369
16,0.8976481556892395,0.28433725237846375,0.8833333253860474,0.3248312771320343
17,0.9001481533050537,0.2788073420524597,0.8608333468437195,0.38757559657096863
18,0.9011111259460449,0.2737068831920624,0.8815000057220459,0.3328520655632019
19,0.9039259552955627,0.2680546045303345,0.8833333253860474,0.32530710101127625
20,0.9064815044403076,0.2624680995941162,0.887499988079071,0.3143557906150818
21,0.9068333506584167,0.2584381401538849,0.8916666507720947,0.3073873817920685
22,0.9086111187934875,0.25437241792678833,0.8845000267028809,0.3171197175979614
23,0.9112407565116882,0.24870237708091736,0.8880000114440918,0.3085159361362457
24,0.9123888611793518,0.24604353308677673,0.8926666378974915,0.30187898874282837
25,0.9135555624961853,0.24063916504383087,0.8886666893959045,0.3110462725162506
26,0.9149073958396912,0.23734526336193085,0.8868333101272583,0.3108188211917877
27,0.9153703451156616,0.23377841711044312,0.8858333230018616,0.31899842619895935
28,0.9181296229362488,0.22928979992866516,0.8840000033378601,0.3178568482398987
29,0.9195185303688049,0.22562472522258759,0.8899999856948853,0.30728834867477417
