,accuracy,loss,val_accuracy,val_loss
0,0.6284074187278748,19.453350067138672,0.609000027179718,1.634007215499878
1,0.6632407307624817,1.4966939687728882,0.7093333601951599,1.4037444591522217
2,0.7023147940635681,1.3748124837875366,0.7141666412353516,1.35277259349823
3,0.7073703408241272,1.3199002742767334,0.7146666646003723,1.30467689037323
4,0.7099629640579224,1.2856731414794922,0.7256666421890259,1.25265634059906
5,0.7100555300712585,1.2642815113067627,0.7263333201408386,1.2386404275894165
6,0.7139999866485596,1.247836947441101,0.6909999847412109,1.274438500404358
7,0.7165185213088989,1.2328745126724243,0.6899999976158142,1.2799010276794434
8,0.7177037000656128,1.2219253778457642,0.722000002861023,1.250142216682434
9,0.7160000205039978,1.2147650718688965,0.722000002861023,1.2130697965621948
10,0.7199814915657043,1.2070461511611938,0.7198333144187927,1.2086215019226074
11,0.7200740575790405,1.2019721269607544,0.7256666421890259,1.2048640251159668
12,0.7199074029922485,1.195497751235962,0.7351666688919067,1.1687300205230713
13,0.7187963128089905,1.189404010772705,0.7066666483879089,1.2053929567337036
14,0.7204259037971497,1.1863110065460205,0.7135000228881836,1.2118396759033203
15,0.7213703989982605,1.1780762672424316,0.7164999842643738,1.172996997833252
16,0.7198888659477234,1.1762347221374512,0.7325000166893005,1.1670702695846558
17,0.7222037315368652,1.1764074563980103,0.703166663646698,1.1911016702651978
18,0.7214815020561218,1.1745755672454834,0.737666666507721,1.144299864768982
19,0.7237963080406189,1.1699128150939941,0.7283333539962769,1.1743769645690918
20,0.7231851816177368,1.1702370643615723,0.7131666541099548,1.2110612392425537
21,0.7218148112297058,1.1642537117004395,0.7256666421890259,1.1696101427078247
22,0.7208703756332397,1.1651899814605713,0.7416666746139526,1.129773736000061
23,0.7209629416465759,1.1622551679611206,0.7333333492279053,1.1493228673934937
24,0.7206481695175171,1.160386085510254,0.7113333344459534,1.181215763092041
25,0.7211111187934875,1.159173846244812,0.7041666507720947,1.1753515005111694
26,0.7232778072357178,1.153509259223938,0.7411666512489319,1.1151314973831177
27,0.7207592725753784,1.154592752456665,0.6923333406448364,1.210574984550476
28,0.7239629626274109,1.151692509651184,0.7318333387374878,1.1610825061798096
29,0.7214999794960022,1.1534841060638428,0.7400000095367432,1.1269383430480957
