,accuracy,loss,val_accuracy,val_loss
0,0.7420740723609924,0.810292661190033,0.8144999742507935,0.5664355158805847
1,0.8192222118377686,0.532905101776123,0.8341666460037231,0.49501359462738037
2,0.8344444632530212,0.4809558689594269,0.8424999713897705,0.4609912931919098
3,0.8429259061813354,0.45329639315605164,0.8256666660308838,0.4792712330818176
4,0.8491111397743225,0.4330030083656311,0.8485000133514404,0.44133463501930237
5,0.8545555472373962,0.4180222451686859,0.8566666841506958,0.41481655836105347
6,0.8596110939979553,0.4048258364200592,0.8541666865348816,0.4198026657104492
7,0.8621481657028198,0.3945901393890381,0.8578333258628845,0.40871766209602356
8,0.8666481375694275,0.38475024700164795,0.8616666793823242,0.3966398239135742
9,0.8674629926681519,0.37725546956062317,0.8514999747276306,0.4054547846317291
10,0.8711110949516296,0.36943408846855164,0.8644999861717224,0.38330280780792236
11,0.8733147978782654,0.36310240626335144,0.8646666407585144,0.3861289918422699
12,0.8748518228530884,0.3564862608909607,0.8684999942779541,0.3784053921699524
13,0.8772037029266357,0.3507872223854065,0.8613333106040955,0.3827171325683594
14,0.8773888945579529,0.34614649415016174,0.8673333525657654,0.37413015961647034
15,0.8805740475654602,0.3400278091430664,0.8693333268165588,0.36096838116645813
16,0.8827037215232849,0.3345171809196472,0.8763333559036255,0.35184797644615173
17,0.8838333487510681,0.32939788699150085,0.8740000128746033,0.35880181193351746
18,0.884759247303009,0.3244244158267975,0.8769999742507935,0.3478073179721832
19,0.8860370516777039,0.3206116855144501,0.8571666479110718,0.38835111260414124
20,0.8886111378669739,0.3165798485279083,0.8756666779518127,0.34444987773895264
21,0.8896111249923706,0.3123199939727783,0.8738333582878113,0.3546566069126129
22,0.8895370364189148,0.30916064977645874,0.878166675567627,0.3408131003379822
23,0.8915370106697083,0.30446457862854004,0.8741666674613953,0.35188937187194824
24,0.8928333520889282,0.30122482776641846,0.8794999718666077,0.3371080160140991
25,0.8934814929962158,0.2969987988471985,0.8793333172798157,0.33753862977027893
26,0.8944259285926819,0.29419219493865967,0.8826666474342346,0.3352077901363373
27,0.8967037200927734,0.2895117402076721,0.8826666474342346,0.33168625831604004
28,0.8978148102760315,0.28775548934936523,0.8828333616256714,0.3381028473377228
29,0.8993889093399048,0.28311872482299805,0.8761666417121887,0.34577444195747375
