,accuracy,loss,val_accuracy,val_loss
0,0.6565555334091187,6.733710765838623,0.7388333082199097,6.26797342300415
1,0.7661481499671936,6.031394004821777,0.7798333168029785,5.814026832580566
2,0.7929815053939819,5.62320613861084,0.8031666874885559,5.439865589141846
3,0.8047778010368347,5.271481513977051,0.8105000257492065,5.109243869781494
4,0.8119074106216431,4.953378677368164,0.8169999718666077,4.804900169372559
5,0.8179444670677185,4.66162633895874,0.824833333492279,4.5229644775390625
6,0.8212407231330872,4.391550064086914,0.8271666765213013,4.26409912109375
7,0.824222207069397,4.1409783363342285,0.828166663646698,4.02266788482666
8,0.826462984085083,3.9078521728515625,0.8321666717529297,3.7987356185913086
9,0.8274074196815491,3.6907291412353516,0.8330000042915344,3.5881855487823486
10,0.8289999961853027,3.4883503913879395,0.8349999785423279,3.392503261566162
11,0.8307222127914429,3.299692153930664,0.8346666693687439,3.2109973430633545
12,0.8323518633842468,3.1235368251800537,0.8348333239555359,3.04054856300354
13,0.8329073786735535,2.9592325687408447,0.8370000123977661,2.8822855949401855
14,0.8341481685638428,2.8058054447174072,0.8360000252723694,2.734281301498413
15,0.834407389163971,2.6624860763549805,0.8378333449363708,2.5974812507629395
16,0.8356481194496155,2.5286922454833984,0.8388333320617676,2.4661483764648438
17,0.8364074230194092,2.4035589694976807,0.8420000076293945,2.3451385498046875
18,0.836814820766449,2.286702871322632,0.8371666669845581,2.2365145683288574
19,0.8373518586158752,2.1777398586273193,0.8416666388511658,2.1265833377838135
20,0.8381111025810242,2.07578706741333,0.8401666879653931,2.0301690101623535
21,0.8387963175773621,1.9806498289108276,0.840833306312561,1.9374734163284302
22,0.8383703827857971,1.891143798828125,0.840499997138977,1.8501880168914795
23,0.8394259214401245,1.808066964149475,0.8410000205039978,1.7706353664398193
24,0.8391481637954712,1.7301695346832275,0.840833306312561,1.695446252822876
25,0.8400925993919373,1.6575791835784912,0.8441666960716248,1.6265335083007812
26,0.8402592539787292,1.5895930528640747,0.8403333425521851,1.558727741241455
27,0.8402777910232544,1.5258475542068481,0.8428333401679993,1.4968534708023071
28,0.840499997138977,1.4663194417953491,0.8441666960716248,1.440526008605957
29,0.8413333296775818,1.4105740785598755,0.8418333530426025,1.3883860111236572
