,accuracy,loss,val_accuracy,val_loss
0,0.764129638671875,0.726422905921936,0.828000009059906,0.517192542552948
1,0.8274629712104797,0.4935840666294098,0.8423333168029785,0.4631935656070709
2,0.8437407612800598,0.44501182436943054,0.8496666550636292,0.43311262130737305
3,0.8533518314361572,0.41846635937690735,0.840666651725769,0.45849645137786865
4,0.8588888645172119,0.3985593914985657,0.8621666431427002,0.39552104473114014
5,0.8654259443283081,0.3809342086315155,0.8679999709129333,0.3831173777580261
6,0.869351863861084,0.3669576346874237,0.8711666464805603,0.3725290596485138
7,0.8731851577758789,0.35526755452156067,0.8675000071525574,0.37443187832832336
8,0.8781296014785767,0.3443998098373413,0.8743333220481873,0.3557438254356384
9,0.8796296119689941,0.3357204794883728,0.8731666803359985,0.3642846941947937
10,0.8839073777198792,0.3268071115016937,0.8784999847412109,0.3427962362766266
11,0.8857036828994751,0.31942740082740784,0.875166654586792,0.35248515009880066
12,0.8887407183647156,0.3114704489707947,0.8809999823570251,0.3401196599006653
13,0.8904259204864502,0.30445706844329834,0.8798333406448364,0.33761611580848694
14,0.8921481370925903,0.2987651824951172,0.8853333592414856,0.3272923231124878
15,0.8958333134651184,0.29192522168159485,0.878000020980835,0.33519285917282104
16,0.8976110816001892,0.28696414828300476,0.8831666707992554,0.3228532373905182
17,0.8985370397567749,0.2801176607608795,0.8768333196640015,0.339293509721756
18,0.9008703827857971,0.2748010754585266,0.8721666932106018,0.35183992981910706
19,0.9029814600944519,0.27025991678237915,0.8813333511352539,0.3260993957519531
20,0.9046481251716614,0.2667970061302185,0.8886666893959045,0.30898261070251465
21,0.9055185317993164,0.2607446610927582,0.8698333501815796,0.3577192723751068
22,0.9070185422897339,0.2563695013523102,0.8759999871253967,0.35332024097442627
23,0.909166693687439,0.2516821622848511,0.8895000219345093,0.31609034538269043
24,0.9102592468261719,0.24758879840373993,0.8880000114440918,0.30807626247406006
25,0.9122037291526794,0.24298103153705597,0.887666642665863,0.3174741864204407
26,0.9135185480117798,0.23864366114139557,0.89083331823349,0.2992287874221802
27,0.9153333306312561,0.23488527536392212,0.8811666369438171,0.3356669545173645
28,0.915592610836029,0.23175348341464996,0.8926666378974915,0.30367377400398254
29,0.9178333282470703,0.2278735339641571,0.8883333206176758,0.3119637966156006
