,accuracy,loss,val_accuracy,val_loss
0,0.3460555672645569,1.8605979681015015,0.6694999933242798,1.1906859874725342
1,0.5274259448051453,1.3326184749603271,0.715833306312561,0.911553144454956
2,0.5931481719017029,1.1377331018447876,0.7326666712760925,0.7971900105476379
3,0.6308518648147583,1.0258909463882446,0.7565000057220459,0.7331426739692688
4,0.6563518643379211,0.9599604606628418,0.7616666555404663,0.6971259117126465
5,0.6775555610656738,0.9049648642539978,0.7743333578109741,0.6638793349266052
6,0.6897037029266357,0.8696052432060242,0.7768333554267883,0.641497015953064
7,0.7046111226081848,0.8303377628326416,0.7835000157356262,0.619149923324585
8,0.7132962942123413,0.8062455654144287,0.7903333306312561,0.6030210852622986
9,0.7264259457588196,0.7801917791366577,0.7994999885559082,0.5882666707038879
10,0.7329999804496765,0.7608115077018738,0.8023333549499512,0.5747025609016418
11,0.7368333339691162,0.7447065114974976,0.8013333082199097,0.5641148686408997
12,0.7465184926986694,0.7237130999565125,0.8090000152587891,0.5518167018890381
13,0.7518703937530518,0.7103940844535828,0.8111666440963745,0.5430476665496826
14,0.755648136138916,0.7023319602012634,0.8134999871253967,0.5348852872848511
15,0.7598147988319397,0.6886358261108398,0.815666675567627,0.5270010828971863
16,0.7652222514152527,0.6776800751686096,0.8201666474342346,0.5197696089744568
17,0.7687036991119385,0.6637495160102844,0.8209999799728394,0.513140857219696
18,0.7727407217025757,0.6530249714851379,0.8220000267028809,0.5063019394874573
19,0.7741851806640625,0.6480031609535217,0.8274999856948853,0.4994896352291107
20,0.777388870716095,0.6386029124259949,0.8271666765213013,0.4942607283592224
21,0.7805185317993164,0.6332454681396484,0.828166663646698,0.4889475107192993
22,0.7817407250404358,0.6258313655853271,0.8301666378974915,0.48495081067085266
23,0.7848703861236572,0.6201322078704834,0.8320000171661377,0.4797535836696625
24,0.785870373249054,0.6164540648460388,0.8328333497047424,0.47655555605888367
25,0.7915370464324951,0.6051755547523499,0.8331666588783264,0.47214338183403015
26,0.7919444441795349,0.6009185910224915,0.8335000276565552,0.468068391084671
27,0.792888879776001,0.5942034721374512,0.8345000147819519,0.4660409390926361
28,0.7947221994400024,0.5905455946922302,0.8364999890327454,0.4610028564929962
29,0.7966111302375793,0.5836760401725769,0.8364999890327454,0.45796823501586914
